Date,Airport,City,Season,Temperature,Total_Flights,Domestic_Flights,International_Flights,Load_Factor (%),Weather_Good,Economic_Trend,Is_Weekend,Peak_Season,Holiday,Predicted_Footfall,Actual_Footfall
15-01-2024,Kempegowda International Airport,Bengaluru,Winter,16,389,279,110,84.8920159,1,1.193232178,0,0,0,121973,119140
16-01-2024,Kempegowda International Airport,Bengaluru,Winter,22,448,327,121,70.85111266,1,1.01834376,0,0,0,128211,129327
17-01-2024,Kempegowda International Airport,Bengaluru,Winter,16,229,173,56,88.97765996,1,1.065741581,0,0,0,103018,111392
18-01-2024,Kempegowda International Airport,Bengaluru,Winter,18,441,309,132,76.13276245,1,0.803294497,0,0,1,127687,130859
19-01-2024,Kempegowda International Airport,Bengaluru,Winter,17,570,437,133,77.94848324,1,1.092282754,0,0,0,143276,132298
20-01-2024,Kempegowda International Airport,Bengaluru,Winter,12,201,148,53,74.94177342,1,0.846421384,1,0,0,82347,89590
21-01-2024,Kempegowda International Airport,Bengaluru,Winter,16,286,192,94,82.72190629,1,1.180632124,1,0,1,91236,93566
22-01-2024,Kempegowda International Airport,Bengaluru,Winter,12,303,233,70,84.47681319,1,0.818679127,0,0,1,111628,107942
23-01-2024,Kempegowda International Airport,Bengaluru,Winter,25,365,298,67,73.50712532,1,1.091909055,0,0,0,118410,109867
24-01-2024,Kempegowda International Airport,Bengaluru,Winter,22,471,343,128,74.24716687,1,1.148646739,0,0,0,131174,138887
25-01-2024,Kempegowda International Airport,Bengaluru,Winter,17,364,265,99,70.10934956,1,1.039051597,0,0,0,118086,120921
26-01-2024,Kempegowda International Airport,Bengaluru,Winter,25,513,412,101,80.72135903,1,0.948721197,0,0,0,136603,137517
27-01-2024,Kempegowda International Airport,Bengaluru,Winter,21,335,280,55,76.04632368,1,0.973229802,1,0,1,95802,103349
28-01-2024,Kempegowda International Airport,Bengaluru,Winter,23,393,288,105,88.88736643,1,1.075451716,1,0,0,102244,108145
29-01-2024,Kempegowda International Airport,Bengaluru,Winter,26,265,172,93,74.24481599,1,1.044831727,0,0,0,106454,99037
30-01-2024,Kempegowda International Airport,Bengaluru,Winter,24,239,162,77,81.31411259,1,0.968476552,0,0,0,103758,99850
31-01-2024,Kempegowda International Airport,Bengaluru,Winter,15,209,140,69,80.4177166,0,0.839507621,0,0,0,90094,85562
01-02-2024,Kempegowda International Airport,Bengaluru,Winter,16,458,362,96,76.50289958,1,1.012035399,0,0,0,129750,136080
02-02-2024,Kempegowda International Airport,Bengaluru,Winter,16,389,267,122,85.68438761,1,0.985761163,0,0,0,122021,110637
03-02-2024,Kempegowda International Airport,Bengaluru,Winter,16,263,186,77,83.62521039,1,0.977566679,1,0,0,88981,90224
04-02-2024,Kempegowda International Airport,Bengaluru,Winter,24,484,340,144,76.93866648,1,0.972304463,1,0,0,110746,116559
05-02-2024,Kempegowda International Airport,Bengaluru,Winter,12,571,434,137,77.98141763,1,0.911727252,0,0,1,143398,154203
06-02-2024,Kempegowda International Airport,Bengaluru,Winter,22,315,218,97,94.96400621,1,1.081186265,0,0,0,113697,110106
07-02-2024,Kempegowda International Airport,Bengaluru,Winter,26,491,357,134,83.94105983,1,0.866214117,0,0,0,134156,142775
08-02-2024,Kempegowda International Airport,Bengaluru,Winter,16,356,252,104,80.39258946,1,1.018409837,0,0,0,117743,108573
09-02-2024,Kempegowda International Airport,Bengaluru,Winter,12,562,401,161,82.85217187,1,0.942106887,0,0,0,142611,152492
10-02-2024,Kempegowda International Airport,Bengaluru,Winter,18,201,168,33,79.03627712,1,0.869643699,1,0,0,82551,76400
11-02-2024,Kempegowda International Airport,Bengaluru,Winter,18,500,375,125,90.10056974,1,0.94716117,1,0,0,113005,110683
12-02-2024,Kempegowda International Airport,Bengaluru,Winter,21,219,147,72,89.57746691,1,0.889746731,0,0,0,101854,107910
13-02-2024,Kempegowda International Airport,Bengaluru,Winter,20,491,329,162,71.82646615,1,0.920638643,0,0,0,133429,124086
14-02-2024,Kempegowda International Airport,Bengaluru,Winter,18,208,168,40,86.97822078,1,1.025925112,0,0,1,100378,94942
15-02-2024,Kempegowda International Airport,Bengaluru,Winter,14,420,346,74,80.80061999,1,0.905361445,0,0,0,125448,131024
16-02-2024,Kempegowda International Airport,Bengaluru,Winter,18,408,272,136,77.16648121,1,0.860635165,0,0,0,123789,129236
17-02-2024,Kempegowda International Airport,Bengaluru,Winter,25,289,239,50,87.87764034,1,1.065506694,1,0,0,91793,94384
18-02-2024,Kempegowda International Airport,Bengaluru,Winter,24,349,250,99,77.35804361,1,1.118795062,1,0,0,97267,101039
19-02-2024,Kempegowda International Airport,Bengaluru,Winter,19,400,335,65,90.14092313,1,1.115474572,0,0,0,123608,124664
20-02-2024,Kempegowda International Airport,Bengaluru,Winter,21,389,328,61,70.62510282,1,0.928547982,0,0,0,121117,115104
21-02-2024,Kempegowda International Airport,Bengaluru,Winter,15,351,231,120,72.88891747,0,1.104223246,0,0,0,105024,101782
22-02-2024,Kempegowda International Airport,Bengaluru,Winter,18,447,369,78,77.99120069,1,1.045484873,0,0,0,128519,120334
23-02-2024,Kempegowda International Airport,Bengaluru,Winter,19,390,310,80,76.73904233,1,0.94097241,0,0,0,121604,131537
24-02-2024,Kempegowda International Airport,Bengaluru,Winter,26,585,469,116,80.73302917,0,0.867408237,1,0,0,108932,110748
25-02-2024,Kempegowda International Airport,Bengaluru,Winter,21,500,329,171,77.63526327,1,1.18044488,1,0,0,112381,110152
26-02-2024,Kempegowda International Airport,Bengaluru,Winter,13,213,145,68,72.89617881,1,0.945714001,0,0,0,100133,99372
27-02-2024,Kempegowda International Airport,Bengaluru,Winter,22,480,323,157,88.90179026,0,0.978766315,0,0,0,119820,130538
28-02-2024,Kempegowda International Airport,Bengaluru,Winter,18,558,381,177,72.93679851,1,1.18807509,0,0,0,141536,131723
29-02-2024,Kempegowda International Airport,Bengaluru,Winter,25,297,215,82,84.8602346,0,0.902353154,0,0,0,99838,101559
01-03-2024,Kempegowda International Airport,Bengaluru,Summer,34,296,231,65,73.36647903,1,1.107229594,0,0,0,133521,133678
02-03-2024,Kempegowda International Airport,Bengaluru,Summer,26,380,261,119,88.62831871,1,0.841549516,1,0,0,120431,123115
03-03-2024,Kempegowda International Airport,Bengaluru,Summer,25,532,412,120,86.10990406,1,0.917045091,1,0,0,135505,122445
04-03-2024,Kempegowda International Airport,Bengaluru,Summer,22,220,143,77,71.06958171,1,0.845716514,0,0,0,124264,133512
05-03-2024,Kempegowda International Airport,Bengaluru,Summer,22,535,434,101,90.97804008,1,1.0036981,0,0,0,163258,177367
06-03-2024,Kempegowda International Airport,Bengaluru,Summer,24,344,272,72,92.32574895,1,1.005728373,0,0,0,140419,142248
07-03-2024,Kempegowda International Airport,Bengaluru,Summer,35,204,134,70,74.00240344,1,0.887706281,0,0,0,122520,127338
08-03-2024,Kempegowda International Airport,Bengaluru,Summer,33,488,389,99,86.49362546,1,0.969214472,0,0,0,157349,170644
09-03-2024,Kempegowda International Airport,Bengaluru,Summer,32,305,239,66,94.9301127,1,0.916225405,1,0,0,113246,117939
10-03-2024,Kempegowda International Airport,Bengaluru,Summer,32,484,383,101,87.55746549,1,0.920076874,1,0,0,130777,121689
11-03-2024,Kempegowda International Airport,Bengaluru,Summer,30,412,331,81,84.26144788,0,0.972074347,0,0,0,133286,135319
12-03-2024,Kempegowda International Airport,Bengaluru,Summer,29,437,298,139,71.05376042,1,1.12048396,0,0,0,150303,153510
13-03-2024,Kempegowda International Airport,Bengaluru,Summer,22,245,163,82,74.31643503,0,1.037461032,0,0,1,114713,112972
14-03-2024,Kempegowda International Airport,Bengaluru,Summer,24,333,237,96,94.3381638,1,1.15572189,0,0,1,139220,145803
15-03-2024,Kempegowda International Airport,Bengaluru,Summer,33,269,189,80,85.66123421,1,1.082981917,0,0,0,131019,142401
16-03-2024,Kempegowda International Airport,Bengaluru,Summer,34,297,234,63,87.90922638,1,0.98966407,1,0,0,112095,121635
17-03-2024,Kempegowda International Airport,Bengaluru,Summer,22,408,274,134,87.49974586,0,0.988521761,1,0,0,110857,109767
18-03-2024,Kempegowda International Airport,Bengaluru,Summer,31,489,376,113,78.75097253,1,0.825729479,0,0,0,157005,144860
19-03-2024,Kempegowda International Airport,Bengaluru,Summer,28,225,177,48,86.57657623,1,0.838382302,0,0,0,125794,137992
20-03-2024,Kempegowda International Airport,Bengaluru,Summer,29,357,261,96,91.41429756,1,1.153556895,0,0,0,141924,151543
21-03-2024,Kempegowda International Airport,Bengaluru,Summer,28,489,389,100,87.1562484,1,0.870720667,0,0,0,157509,145685
22-03-2024,Kempegowda International Airport,Bengaluru,Summer,28,473,372,101,84.13910814,0,0.865051319,0,0,0,139867,151639
23-03-2024,Kempegowda International Airport,Bengaluru,Summer,35,481,321,160,73.22343264,1,1.143811082,1,0,1,129761,139360
24-03-2024,Kempegowda International Airport,Bengaluru,Summer,26,503,340,163,71.23229998,1,1.132890313,1,0,0,131861,132357
25-03-2024,Kempegowda International Airport,Bengaluru,Summer,32,524,429,95,77.74396408,1,1.019248026,0,0,0,161144,164085
26-03-2024,Kempegowda International Airport,Bengaluru,Summer,22,313,223,90,79.67888485,1,0.863253058,0,0,1,135940,133194
27-03-2024,Kempegowda International Airport,Bengaluru,Summer,34,574,373,201,83.30393712,1,0.956691105,0,0,0,167478,152564
28-03-2024,Kempegowda International Airport,Bengaluru,Summer,26,594,404,190,94.00031643,0,1.191052935,0,0,0,153468,148409
29-03-2024,Kempegowda International Airport,Bengaluru,Summer,27,539,358,181,76.05824529,1,1.011474341,0,0,1,162843,172706
30-03-2024,Kempegowda International Airport,Bengaluru,Summer,32,200,143,57,92.14809176,1,0.884272159,1,0,0,102607,92441
31-03-2024,Kempegowda International Airport,Bengaluru,Summer,29,537,421,116,90.1640658,1,1.004055417,1,0,0,136208,131672
01-04-2024,Kempegowda International Airport,Bengaluru,Summer,22,453,297,156,93.95217969,1,0.819528817,0,0,0,153597,150468
02-04-2024,Kempegowda International Airport,Bengaluru,Summer,26,238,194,44,81.33249347,1,0.838214483,0,0,0,127039,127989
03-04-2024,Kempegowda International Airport,Bengaluru,Summer,23,522,407,115,88.92486899,1,1.003949623,0,0,0,161575,175142
04-04-2024,Kempegowda International Airport,Bengaluru,Summer,26,272,187,85,70.79472874,1,0.960558847,0,0,0,130487,126477
05-04-2024,Kempegowda International Airport,Bengaluru,Summer,28,464,339,125,91.88322707,1,1.019148324,0,0,0,154792,150053
06-04-2024,Kempegowda International Airport,Bengaluru,Summer,23,223,148,75,77.2228579,1,1.026474394,1,0,0,104161,109108
07-04-2024,Kempegowda International Airport,Bengaluru,Summer,28,234,180,54,74.66277531,1,1.149214241,1,0,0,105133,104128
08-04-2024,Kempegowda International Airport,Bengaluru,Summer,29,506,398,108,77.23206061,1,0.975046251,0,0,1,158953,150198
09-04-2024,Kempegowda International Airport,Bengaluru,Summer,27,320,223,97,78.635505,1,0.969824495,0,0,0,136718,135417
10-04-2024,Kempegowda International Airport,Bengaluru,Summer,28,543,409,134,75.66109405,1,1.031478031,0,0,0,163299,151569
11-04-2024,Kempegowda International Airport,Bengaluru,Summer,22,322,263,59,75.74401687,0,1.121813038,0,0,0,123106,115138
12-04-2024,Kempegowda International Airport,Bengaluru,Summer,26,330,257,73,70.70661753,0,0.8517612,0,0,0,123698,123657
13-04-2024,Kempegowda International Airport,Bengaluru,Summer,32,207,146,61,70.34149709,0,0.95667791,1,0,0,91995,90503
14-04-2024,Kempegowda International Airport,Bengaluru,Summer,34,363,280,83,91.5213757,1,1.021360011,1,0,0,118876,128739
15-04-2024,Kempegowda International Airport,Bengaluru,Summer,31,258,202,56,70.94994593,1,0.993911224,0,0,0,128816,125270
16-04-2024,Kempegowda International Airport,Bengaluru,Summer,22,266,210,56,87.57127058,1,1.004105058,0,0,0,130774,132881
17-04-2024,Kempegowda International Airport,Bengaluru,Summer,33,203,150,53,90.14211972,1,0.917134249,0,0,0,123368,126631
18-04-2024,Kempegowda International Airport,Bengaluru,Summer,29,280,182,98,92.45558797,1,0.940730759,0,0,0,132747,119819
19-04-2024,Kempegowda International Airport,Bengaluru,Summer,30,209,154,55,82.27852423,1,0.840629818,0,0,0,123616,127659
20-04-2024,Kempegowda International Airport,Bengaluru,Summer,24,216,161,55,78.38691526,0,1.020118209,1,0,0,93167,87167
21-04-2024,Kempegowda International Airport,Bengaluru,Summer,34,338,285,53,89.29524441,1,0.933485939,1,0,1,116264,126985
22-04-2024,Kempegowda International Airport,Bengaluru,Summer,25,326,245,81,72.05733853,1,0.803643978,0,0,0,137043,127413
23-04-2024,Kempegowda International Airport,Bengaluru,Summer,22,477,340,137,84.02775272,1,1.129381222,0,0,1,155881,153219
24-04-2024,Kempegowda International Airport,Bengaluru,Summer,33,264,173,91,79.08115446,1,0.847700067,0,0,1,130024,119241
25-04-2024,Kempegowda International Airport,Bengaluru,Summer,29,213,170,43,85.03677752,1,0.955665847,0,0,0,124262,136610
26-04-2024,Kempegowda International Airport,Bengaluru,Summer,25,391,313,78,77.31113652,0,0.804573071,0,0,0,130642,130699
27-04-2024,Kempegowda International Airport,Bengaluru,Summer,31,214,160,54,84.97939088,0,0.953166563,1,0,1,93284,95063
28-04-2024,Kempegowda International Airport,Bengaluru,Summer,23,283,202,81,80.57175289,1,0.806860672,1,0,0,110328,100775
29-04-2024,Kempegowda International Airport,Bengaluru,Summer,26,266,194,72,81.51067056,1,1.15759507,0,0,1,130410,136929
30-04-2024,Kempegowda International Airport,Bengaluru,Summer,35,218,146,72,92.80161132,1,1.045190937,0,0,1,125328,118056
01-05-2024,Kempegowda International Airport,Bengaluru,Summer,29,430,339,91,75.00040653,1,0.939999009,0,0,0,149700,161617
02-05-2024,Kempegowda International Airport,Bengaluru,Summer,32,419,272,147,71.2945861,1,1.163385406,0,0,0,148157,139419
03-05-2024,Kempegowda International Airport,Bengaluru,Summer,27,487,393,94,81.93194081,1,0.972678978,0,0,0,156955,147245
04-05-2024,Kempegowda International Airport,Bengaluru,Summer,22,304,223,81,89.1250581,1,1.13979118,1,0,1,112856,102395
05-05-2024,Kempegowda International Airport,Bengaluru,Summer,25,397,299,98,92.52169736,1,1.0296648,1,0,0,122326,121642
06-05-2024,Kempegowda International Airport,Bengaluru,Summer,33,555,467,88,76.52021068,1,1.176286832,0,0,0,164791,166928
07-05-2024,Kempegowda International Airport,Bengaluru,Summer,22,582,408,174,83.45500979,1,1.055050574,0,0,0,168447,153815
08-05-2024,Kempegowda International Airport,Bengaluru,Summer,24,306,206,100,73.06974755,1,0.908038301,0,0,0,134704,142126
09-05-2024,Kempegowda International Airport,Bengaluru,Summer,22,248,195,53,83.66262845,1,1.174275351,0,0,0,128379,127179
10-05-2024,Kempegowda International Airport,Bengaluru,Summer,28,325,253,72,94.6492986,0,1.154612268,0,0,0,124451,125058
11-05-2024,Kempegowda International Airport,Bengaluru,Summer,23,389,271,118,90.82122604,1,1.165298248,1,0,0,121441,120002
12-05-2024,Kempegowda International Airport,Bengaluru,Summer,28,377,279,98,89.77680359,1,1.027014315,1,0,0,120188,117802
13-05-2024,Kempegowda International Airport,Bengaluru,Summer,35,330,278,52,93.16499702,1,1.057388773,0,0,0,138789,140444
14-05-2024,Kempegowda International Airport,Bengaluru,Summer,33,411,304,107,75.30403157,1,1.143668945,0,0,0,147438,137271
15-05-2024,Kempegowda International Airport,Bengaluru,Summer,29,598,483,115,79.699662,1,0.806286633,0,0,0,170141,159317
16-05-2024,Kempegowda International Airport,Bengaluru,Summer,34,396,283,113,82.90577524,1,0.837585518,0,0,0,146094,156664
17-05-2024,Kempegowda International Airport,Bengaluru,Summer,33,403,277,126,86.37263255,1,1.19299306,0,0,0,147142,160270
18-05-2024,Kempegowda International Airport,Bengaluru,Summer,35,448,317,131,79.01029516,1,1.113183106,1,0,0,126750,123538
19-05-2024,Kempegowda International Airport,Bengaluru,Summer,35,538,446,92,76.8143284,1,1.131399885,1,0,1,135640,129420
20-05-2024,Kempegowda International Airport,Bengaluru,Summer,34,529,403,126,80.09198206,1,0.877351444,0,0,0,161885,166547
21-05-2024,Kempegowda International Airport,Bengaluru,Summer,27,579,401,178,76.41854003,1,1.04222811,0,0,0,167665,164604
22-05-2024,Kempegowda International Airport,Bengaluru,Summer,24,582,455,127,85.32804934,1,1.073185767,0,0,0,168559,152558
23-05-2024,Kempegowda International Airport,Bengaluru,Summer,26,520,431,89,79.6433082,1,1.08991572,0,0,0,160778,149721
24-05-2024,Kempegowda International Airport,Bengaluru,Summer,29,487,374,113,78.62222935,0,1.016656603,0,0,0,141081,147174
25-05-2024,Kempegowda International Airport,Bengaluru,Summer,25,381,264,117,76.58932377,1,1.106025373,1,0,1,119929,123740
26-05-2024,Kempegowda International Airport,Bengaluru,Summer,31,281,184,97,87.3868901,1,1.020886027,1,0,0,110469,100020
27-05-2024,Kempegowda International Airport,Bengaluru,Summer,31,208,153,55,85.09111311,1,1.146493449,0,0,1,123665,116788
28-05-2024,Kempegowda International Airport,Bengaluru,Summer,31,568,442,126,72.04259899,1,0.86227045,0,0,0,166082,157149
29-05-2024,Kempegowda International Airport,Bengaluru,Summer,31,235,164,71,78.96903919,1,1.030045027,0,0,0,126538,130888
30-05-2024,Kempegowda International Airport,Bengaluru,Summer,33,492,340,152,88.04773935,1,0.964758991,0,0,0,157922,142752
31-05-2024,Kempegowda International Airport,Bengaluru,Summer,22,276,202,74,74.14050149,1,1.077358001,0,0,1,131168,120782
01-06-2024,Kempegowda International Airport,Bengaluru,Monsoon,21,362,296,66,93.10541906,1,0.898937868,1,1,0,92855,98424
02-06-2024,Kempegowda International Airport,Bengaluru,Monsoon,25,388,319,69,73.98268706,1,0.887369251,1,1,0,94499,88423
03-06-2024,Kempegowda International Airport,Bengaluru,Monsoon,22,397,270,127,92.07914195,1,0.889113986,0,1,0,115564,119094
04-06-2024,Kempegowda International Airport,Bengaluru,Monsoon,25,231,178,53,88.79040984,1,1.086595945,0,1,0,95447,90449
05-06-2024,Kempegowda International Airport,Bengaluru,Monsoon,23,271,226,45,73.4241281,1,0.903555497,0,1,0,99325,91367
06-06-2024,Kempegowda International Airport,Bengaluru,Monsoon,27,418,309,109,78.20680734,1,0.867045702,0,1,0,117252,111229
07-06-2024,Kempegowda International Airport,Bengaluru,Monsoon,20,598,398,200,90.93224648,1,0.868979653,0,1,0,139615,145821
08-06-2024,Kempegowda International Airport,Bengaluru,Monsoon,20,401,285,116,75.44497788,1,1.051398172,1,1,0,95872,102692
09-06-2024,Kempegowda International Airport,Bengaluru,Monsoon,22,396,316,80,86.66066535,1,0.995179164,1,1,0,95933,102268
10-06-2024,Kempegowda International Airport,Bengaluru,Monsoon,25,584,392,192,90.29645557,1,1.120778528,0,1,0,137897,135061
11-06-2024,Kempegowda International Airport,Bengaluru,Monsoon,21,559,403,156,88.25488165,1,1.017160853,0,1,0,134775,139305
12-06-2024,Kempegowda International Airport,Bengaluru,Monsoon,21,270,207,63,85.32598141,1,0.937167863,0,1,0,99919,94023
13-06-2024,Kempegowda International Airport,Bengaluru,Monsoon,27,417,281,136,85.69496619,0,0.807327737,0,1,0,105823,101445
14-06-2024,Kempegowda International Airport,Bengaluru,Monsoon,21,461,389,72,74.06150535,1,0.99649551,0,1,0,122163,131846
15-06-2024,Kempegowda International Airport,Bengaluru,Monsoon,29,544,400,144,81.83364702,1,1.10602743,1,1,0,110491,99729
16-06-2024,Kempegowda International Airport,Bengaluru,Monsoon,24,303,234,69,72.51464141,1,1.002895799,1,1,1,85925,78801
17-06-2024,Kempegowda International Airport,Bengaluru,Monsoon,29,573,442,131,75.33743485,1,1.141818601,0,1,1,135680,127753
18-06-2024,Kempegowda International Airport,Bengaluru,Monsoon,29,350,293,57,71.95123821,1,0.969574902,0,1,0,108717,98422
19-06-2024,Kempegowda International Airport,Bengaluru,Monsoon,29,248,189,59,81.37527581,1,0.979890923,0,1,0,97042,90859
20-06-2024,Kempegowda International Airport,Bengaluru,Monsoon,20,450,329,121,91.92119996,1,0.933686117,0,1,0,121915,123939
21-06-2024,Kempegowda International Airport,Bengaluru,Monsoon,25,260,218,42,83.00224844,1,1.008568817,0,1,0,98580,97030
22-06-2024,Kempegowda International Airport,Bengaluru,Monsoon,28,296,202,94,94.13794081,1,1.021423518,1,1,1,86306,93083
